Bank Branch,Credit Verification Status,Default Flag,Description,Grade,Late Payment Flag,Loan Id,Loan Status,Loan SubType,Loan Type,Member Id,Origination Date,State,Sub Grade,Zip Code,Amort Term,Deposit Balance Month End,FICO Score,Interest Rate,IR,Origination Amount,Received Principal
200,Source Verified,,April 30 Day,A,On-Time,64223,Current,1 - 4 Family / Co-Op,Residential Real estate,54332338,6/11/2016 12:00:00 AM,NV,A2,89801,240,0,617,14.74,0.1474,39889.71,39805.77
200,Source Verified,,April 30 Day,A,On-Time,57969,Current,1 - 4 Family / Co-Op,Residential Real estate,54290142,5/16/2016 12:00:00 AM,NV,A2,89148,300,0,674,10.99,0.1099,26858.75,26735.95
200,Source Verified,,April 30 Day,A,On-Time,62453,Current,1 - 4 Family / Co-Op,Residential Real estate,54311197,5/28/2016 12:00:00 AM,NV,A2,89406,300,0,794,5.99,0.0599,78524.35,78067.01
200,Source Verified,,April 30 Day,A,On-Time,55732,Current,1 - 4 Family / Co-Op,Residential Real estate,54435210,7/14/2016 12:00:00 AM,NY,A2,12533,60,0,682,7.99,0.0799,51237.15,45525.31
200,Source Verified,,April 30 Day,A,On-Time,51948,Current,1 - 4 Family / Co-Op,Residential Real estate,54476146,9/16/2016 12:00:00 AM,NY,A2,14624,120,0,787,6.49,0.0649,20035.13,18436.48
200,Source Verified,,April 30 Day,A,On-Time,57694,Current,1 - 4 Family / Co-Op,Residential Real estate,54455145,7/22/2016 12:00:00 AM,NY,A2,14120,240,0,580,13.24,0.1324,19338.75,19164.22
200,Source Verified,,April 30 Day,A,On-Time,46682,Current,1 - 4 Family / Co-Op,Residential Real estate,54435530,7/15/2016 12:00:00 AM,NY,A2,14043,240,0,693,10.49,0.1049,23275.25,22717.34
200,Source Verified,,April 30 Day,A,On-Time,44705,Current,1 - 4 Family / Co-Op,Residential Real estate,54475807,9/10/2016 12:00:00 AM,NY,A2,14217,240,0,755,8.75,0.0875,30659.25,29642.97
200,Source Verified,,April 30 Day,A,On-Time,50713,Current,1 - 4 Family / Co-Op,Residential Real estate,54395108,6/16/2016 12:00:00 AM,NY,A2,10304,300,0,632,10.99,0.1099,35377.35,30607.7
200,Source Verified,,April 30 Day,A,On-Time,62265,Current,1 - 4 Family / Co-Op,Residential Real estate,54424913,6/25/2016 12:00:00 AM,NY,A2,11716,300,0,658,11.24,0.1124,23874.95,23816.01
200,Source Verified,,April 30 Day,A,On-Time,61904,Current,1 - 4 Family / Co-Op,Residential Real estate,54455457,8/20/2016 12:00:00 AM,NY,A2,14127,300,0,704,8.74,0.0874,44234.85,44061.59
200,Source Verified,,April 30 Day,A,On-Time,64583,Current,1 - 4 Family / Co-Op,Residential Real estate,54425488,6/27/2016 12:00:00 AM,NY,A2,12019,300,0,726,7.49,0.0749,49934.85,49820.47
200,Source Verified,,April 30 Day,A,On-Time,62770,Current,1 - 4 Family / Co-Op,Residential Real estate,54395235,6/20/2016 12:00:00 AM,NY,A2,11705,300,0,779,7.49,0.0749,48202.95,47847.51
200,Source Verified,,April 30 Day,A,On-Time,64742,Current,1 - 4 Family / Co-Op,Residential Real estate,54524908,11/15/2016 12:00:00 AM,OH,A2,45801,180,0,541,11.74,0.1174,18062.35,17983.67
200,Source Verified,,April 30 Day,A,On-Time,64441,Current,1 - 4 Family / Co-Op,Residential Real estate,54485675,11/12/2016 12:00:00 AM,OH,A2,45373,240,0,708,11.99,0.1199,13654.25,13607.83
200,Source Verified,,April 30 Day,A,On-Time,58395,Current,1 - 4 Family / Co-Op,Residential Real estate,54485067,10/5/2016 12:00:00 AM,OH,A2,45011,300,0,606,12.49,0.1249,18905.75,18848.96
200,Source Verified,,April 30 Day,A,On-Time,55374,Current,1 - 4 Family / Co-Op,Residential Real estate,54535029,6/17/2017 12:00:00 AM,OK,A2,74901,60,0,797,7.74,0.0774,12923,10487.95
200,Source Verified,,April 30 Day,A,On-Time,46700,Current,1 - 4 Family / Co-Op,Residential Real estate,54525405,5/24/2017 12:00:00 AM,OK,A2,73072,180,0,778,7.49,0.0749,41091.54,37894.02
200,Source Verified,,April 30 Day,A,On-Time,47263,Current,1 - 4 Family / Co-Op,Residential Real estate,54525635,6/2/2017 12:00:00 AM,OK,A2,73099,240,0,629,12.49,0.1249,41512.64,40786.43
200,Source Verified,,April 30 Day,A,On-Time,65220,Current,1 - 4 Family / Co-Op,Residential Real estate,54525851,6/3/2017 12:00:00 AM,OK,A2,73105,240,0,674,8.24,0.0824,17261.78,17154.03
200,Source Verified,,April 30 Day,A,On-Time,57086,Current,1 - 4 Family / Co-Op,Residential Real estate,54555711,6/28/2017 12:00:00 AM,PA,A2,19141,180,0,683,9.74,0.0974,30982.18,30185.91
200,Source Verified,,April 30 Day,A,On-Time,44882,Current,1 - 4 Family / Co-Op,Residential Real estate,54535030,6/19/2017 12:00:00 AM,PA,A2,16701,180,0,684,9.49,0.0949,15099.25,14275.7
200,Source Verified,,April 30 Day,A,On-Time,64047,Current,1 - 4 Family / Co-Op,Residential Real estate,54555430,6/27/2017 12:00:00 AM,PA,A2,19050,240,0,694,7.99,0.0799,27353.35,27212.95
200,Source Verified,,April 30 Day,A,On-Time,50997,Current,1 - 4 Family / Co-Op,Residential Real estate,54536186,6/22/2017 12:00:00 AM,PA,A2,17603,240,0,790,8.49,0.0849,16762.75,16370.33
200,Source Verified,,April 30 Day,A,On-Time,55928,Current,1 - 4 Family / Co-Op,Residential Real estate,54544950,6/23/2017 12:00:00 AM,PA,A2,18013,300,0,641,8.74,0.0874,14541.75,365.9
200,Source Verified,,April 30 Day,A,On-Time,63105,Current,1 - 4 Family / Co-Op,Residential Real estate,54555079,6/24/2017 12:00:00 AM,PA,A2,18951,300,0,737,9.74,0.0974,22502.25,22448.63
200,Source Verified,,April 30 Day,A,On-Time,45706,Current,1 - 4 Family / Co-Op,Residential Real estate,54556623,6/29/2017 12:00:00 AM,SC,A2,29203,120,0,716,11.74,0.1174,25123.75,22462.23
200,Source Verified,,April 30 Day,A,On-Time,54275,Current,1 - 4 Family / Co-Op,Residential Real estate,54556973,7/13/2017 12:00:00 AM,TN,A2,37013,60,0,759,6.24,0.0624,17802.85,11282.16
200,Source Verified,,April 30 Day,A,On-Time,52518,Current,1 - 4 Family / Co-Op,Residential Real estate,54557406,7/16/2017 12:00:00 AM,TN,A2,37055,240,0,607,13.99,0.1399,16538.35,16375.4
200,Source Verified,,April 30 Day,A,On-Time,46413,Current,1 - 4 Family / Co-Op,Residential Real estate,54614996,8/13/2017 12:00:00 AM,TX,A2,75081,120,0,745,7.99,0.0799,37397.75,33399.55
200,Source Verified,,April 30 Day,A,On-Time,44578,Current,1 - 4 Family / Co-Op,Residential Real estate,54576142,8/1/2017 12:00:00 AM,TX,A2,75032,120,0,799,6.99,0.0699,35824.75,31445.56
200,Source Verified,,April 30 Day,A,On-Time,48972,Current,1 - 4 Family / Co-Op,Residential Real estate,54826756,10/12/2017 12:00:00 AM,TX,A2,77520,180,0,546,10.74,0.1074,75803.74,72879.49
200,Source Verified,,April 30 Day,A,On-Time,45812,Current,1 - 4 Family / Co-Op,Residential Real estate,54806644,9/26/2017 12:00:00 AM,TX,A2,77479,180,0,720,7.99,0.0799,51277.75,48284.33
200,Source Verified,,April 30 Day,A,On-Time,65877,Current,1 - 4 Family / Co-Op,Residential Real estate,54566424,7/28/2017 12:00:00 AM,TX,A2,75007,180,0,739,7.24,0.0724,81014.35,80764.05
200,Source Verified,,April 30 Day,A,On-Time,57731,Current,1 - 4 Family / Co-Op,Residential Real estate,54828293,11/3/2017 12:00:00 AM,TX,A2,77573,180,0,797,5.99,0.0599,32266.5,31477.43
200,Source Verified,,April 30 Day,A,On-Time,45680,Current,1 - 4 Family / Co-Op,Residential Real estate,54565478,7/18/2017 12:00:00 AM,TX,A2,75002,240,0,703,7.99,0.0799,30457.55,29412.61
200,Source Verified,,April 30 Day,A,On-Time,58673,Current,1 - 4 Family / Co-Op,Residential Real estate,54825861,10/6/2017 12:00:00 AM,TX,A2,77505,300,0,528,11.24,0.1124,31198.33,31081.72
200,Source Verified,,April 30 Day,A,On-Time,56838,Current,1 - 4 Family / Co-Op,Residential Real estate,54595975,8/6/2017 12:00:00 AM,TX,A2,75034,300,0,561,10.49,0.1049,34785.75,34612.52
200,Source Verified,,April 30 Day,A,On-Time,57210,Current,1 - 4 Family / Co-Op,Residential Real estate,54576817,8/3/2017 12:00:00 AM,TX,A2,75032,300,0,573,10.99,0.1099,26166.14,26029.55
200,Source Verified,,April 30 Day,A,On-Time,54375,Current,1 - 4 Family / Co-Op,Residential Real estate,54645335,9/13/2017 12:00:00 AM,TX,A2,77092,300,0,574,12.74,0.1274,37014.75,36833.59
200,Source Verified,,April 30 Day,A,On-Time,64863,Current,1 - 4 Family / Co-Op,Residential Real estate,54827331,10/20/2017 12:00:00 AM,TX,A2,77520,300,0,594,10.74,0.1074,41051.35,40996.61
200,Source Verified,,April 30 Day,A,On-Time,57141,Current,1 - 4 Family / Co-Op,Residential Real estate,54644998,8/29/2017 12:00:00 AM,TX,A2,76063,300,0,615,12.74,0.1274,11957.75,11917.43
200,Source Verified,,April 30 Day,A,On-Time,55938,Current,1 - 4 Family / Co-Op,Residential Real estate,54645161,8/30/2017 12:00:00 AM,TX,A2,76226,300,0,650,9.49,0.0949,71576.64,71052.24
200,Source Verified,,April 30 Day,A,On-Time,44148,Current,1 - 4 Family / Co-Op,Residential Real estate,54626985,8/27/2017 12:00:00 AM,TX,A2,75442,300,0,659,7.49,0.0749,25807.64,25148.63
200,Source Verified,,April 30 Day,A,On-Time,59428,Current,1 - 4 Family / Co-Op,Residential Real estate,54645169,9/1/2017 12:00:00 AM,TX,A2,76248,300,0,661,12.74,0.1274,46244.75,46111.88
200,Source Verified,,April 30 Day,A,On-Time,62710,Current,1 - 4 Family / Co-Op,Residential Real estate,54828451,11/5/2017 12:00:00 AM,TX,A2,77705,300,0,667,11.99,0.1199,30987.21,30920.1
200,Source Verified,,April 30 Day,A,On-Time,58592,Current,1 - 4 Family / Co-Op,Residential Real estate,54575851,7/30/2017 12:00:00 AM,TX,A2,75009,300,0,671,11.99,0.1199,71357.75,70823.09
200,Source Verified,,April 30 Day,A,On-Time,62331,Current,1 - 4 Family / Co-Op,Residential Real estate,54666623,9/20/2017 12:00:00 AM,TX,A2,77375,300,0,678,8.74,0.0874,77934.35,77640.84
200,Source Verified,,April 30 Day,A,On-Time,59632,Current,1 - 4 Family / Co-Op,Residential Real estate,54604917,8/7/2017 12:00:00 AM,TX,A2,75034,300,0,681,9.24,0.0924,33916.3,33738.53
200,Source Verified,,April 30 Day,A,On-Time,45562,Current,1 - 4 Family / Co-Op,Residential Real estate,54786609,9/23/2017 12:00:00 AM,TX,A2,77433,300,0,682,9.24,0.0924,50847.75,49959.91
200,Source Verified,,April 30 Day,A,On-Time,56950,Current,1 - 4 Family / Co-Op,Residential Real estate,54625532,8/15/2017 12:00:00 AM,TX,A2,75098,300,0,690,6.99,0.0699,36399.75,36079.18
200,Source Verified,,April 30 Day,A,On-Time,65224,Current,1 - 4 Family / Co-Op,Residential Real estate,54795878,9/25/2017 12:00:00 AM,TX,A2,77433,300,0,699,8.24,0.0824,43394.55,43306.5
200,Source Verified,,April 30 Day,A,On-Time,54061,Current,1 - 4 Family / Co-Op,Residential Real estate,54766620,9/21/2017 12:00:00 AM,TX,A2,77386,300,0,700,11.24,0.1124,25431.75,25225.94
200,Source Verified,,April 30 Day,A,On-Time,47490,Current,1 - 4 Family / Co-Op,Residential Real estate,54626561,8/20/2017 12:00:00 AM,TX,A2,75160,300,0,707,8.49,0.0849,38994,38132.05
200,Source Verified,,April 30 Day,A,On-Time,61014,Current,1 - 4 Family / Co-Op,Residential Real estate,54828128,10/29/2017 12:00:00 AM,TX,A2,77539,300,0,719,7.24,0.0724,32574.25,32317.81
200,Source Verified,,April 30 Day,A,On-Time,43607,Current,1 - 4 Family / Co-Op,Residential Real estate,54586693,8/4/2017 12:00:00 AM,TX,A2,75034,300,0,733,7.24,0.0724,80886.25,78632.18
200,Source Verified,,April 30 Day,A,On-Time,46112,Current,1 - 4 Family / Co-Op,Residential Real estate,54828064,10/25/2017 12:00:00 AM,TX,A2,77532,300,0,736,8.74,0.0874,42258.81,41454.83
200,Source Verified,,April 30 Day,A,On-Time,59923,Current,1 - 4 Family / Co-Op,Residential Real estate,54607051,8/10/2017 12:00:00 AM,TX,A2,75035,300,0,749,6.49,0.0649,68326.75,67864.84
200,Source Verified,,April 30 Day,A,On-Time,64285,Current,1 - 4 Family / Co-Op,Residential Real estate,54604930,8/8/2017 12:00:00 AM,TX,A2,75034,300,0,751,8.99,0.0899,39999.35,39891.32
200,Source Verified,,April 30 Day,A,On-Time,50635,Current,1 - 4 Family / Co-Op,Residential Real estate,54645845,9/18/2017 12:00:00 AM,TX,A2,77327,300,0,756,7.49,0.0749,52987.01,52000.48
200,Source Verified,,April 30 Day,A,On-Time,48799,Current,1 - 4 Family / Co-Op,Residential Real estate,54635385,8/28/2017 12:00:00 AM,TX,A2,76050,300,0,766,7.24,0.0724,25391.05,24885.89
200,Source Verified,,April 30 Day,A,On-Time,46581,Current,1 - 4 Family / Co-Op,Residential Real estate,54655030,9/19/2017 12:00:00 AM,TX,A2,77360,300,0,767,8.49,0.0849,29026.86,28457.43
200,Source Verified,,April 30 Day,A,On-Time,65904,Current,1 - 4 Family / Co-Op,Residential Real estate,54836033,11/13/2017 12:00:00 AM,UT,A2,84078,120,0,764,7.99,0.0799,12620.35,11546.87
200,Source Verified,,April 30 Day,A,On-Time,63212,Current,1 - 4 Family / Co-Op,Residential Real estate,54876593,11/25/2017 12:00:00 AM,VA,A2,24577,180,0,706,9.74,0.0974,17794.7,17661.73
200,Source Verified,,April 30 Day,A,On-Time,51807,Current,1 - 4 Family / Co-Op,Residential Real estate,54845881,11/16/2017 12:00:00 AM,VA,A2,23322,180,0,775,7.99,0.0799,14331.3,11408.49
200,Source Verified,,April 30 Day,A,On-Time,52936,Current,1 - 4 Family / Co-Op,Residential Real estate,54876090,11/20/2017 12:00:00 AM,VA,A2,23608,240,0,808,8.99,0.0899,33714.52,32866.42
200,Source Verified,,April 30 Day,A,On-Time,43999,Current,1 - 4 Family / Co-Op,Residential Real estate,54836094,11/14/2017 12:00:00 AM,VA,A2,23320,300,0,669,8.99,0.0899,35417.7,34569.94
200,Source Verified,,April 30 Day,A,On-Time,43881,Current,1 - 4 Family / Co-Op,Residential Real estate,54876896,12/6/2017 12:00:00 AM,WA,A2,98367,300,0,801,8.25,0.0825,16896.51,16512.6
456,Source Verified,,April 30 Day,A,On-Time,49679,Current,Mixed-use,Residential Real estate,248471,9/7/2016 12:00:00 AM,SC,A2,29223,180,0,706,8.74,0.0874,30338.55,28951.16
456,Source Verified,,April 30 Day,A,On-Time,55435,Current,Mixed-use,Residential Real estate,634123,9/8/2016 12:00:00 AM,SC,A2,29906,240,0,747,10.49,0.1049,36672.75,36250.41
456,Source Verified,,April 30 Day,A,On-Time,53527,Current,Mixed-use,Residential Real estate,709980,9/9/2016 12:00:00 AM,SD,A2,57226,180,0,563,11.99,0.1199,13494.75,13163.31
456,Source Verified,,April 30 Day,A,On-Time,53476,Current,Mixed-use,Residential Real estate,748059,9/24/2016 12:00:00 AM,TN,A2,37026,300,0,468,14.76,0.1476,8295,0
456,Source Verified,,April 30 Day,A,On-Time,60744,Current,Mixed-use,Residential Real estate,49933896,11/6/2016 12:00:00 AM,TX,A2,76522,120,0,535,12.74,0.1274,10717,10489.21
456,Source Verified,,April 30 Day,A,On-Time,60513,Current,Mixed-use,Residential Real estate,51380383,12/18/2016 12:00:00 AM,TX,A2,77450,120,0,579,9.74,0.0974,26930.75,26252.61
456,Source Verified,,April 30 Day,A,On-Time,65521,Current,Mixed-use,Residential Real estate,51351048,12/3/2016 12:00:00 AM,TX,A2,77433,180,0,688,7.24,0.0724,49388.96,49082.84
456,Source Verified,,April 30 Day,A,On-Time,47881,Current,Mixed-use,Residential Real estate,50730112,11/15/2016 12:00:00 AM,TX,A2,77040,180,0,769,5.99,0.0599,18250.61,17139.13
456,Source Verified,,April 30 Day,A,On-Time,55262,Current,Mixed-use,Residential Real estate,51875469,1/4/2017 12:00:00 AM,TX,A2,78250,240,0,679,11.24,0.1124,37377.75,36928.41
456,Source Verified,,April 30 Day,A,On-Time,48193,Current,Mixed-use,Residential Real estate,51905257,1/6/2017 12:00:00 AM,TX,A2,78610,240,0,770,5.99,0.0599,37795,36345.71
456,Source Verified,,April 30 Day,A,On-Time,58951,Current,Mixed-use,Residential Real estate,51923939,1/8/2017 12:00:00 AM,TX,A2,78676,300,0,574,11.24,0.1124,41507.75,41352.64
456,Source Verified,,April 30 Day,A,On-Time,48322,Current,Mixed-use,Residential Real estate,51290845,11/30/2016 12:00:00 AM,TX,A2,77429,300,0,600,7.49,0.0749,47007.81,46010.46
456,Source Verified,,April 30 Day,A,On-Time,48971,Current,Mixed-use,Residential Real estate,47113527,10/23/2016 12:00:00 AM,TX,A2,75126,300,0,604,8.49,0.0849,24154.25,23758.67
456,Source Verified,,April 30 Day,A,On-Time,49704,Current,Mixed-use,Residential Real estate,51923708,1/7/2017 12:00:00 AM,TX,A2,78613,300,0,607,9.74,0.0974,34000,33544.39
456,Source Verified,,April 30 Day,A,On-Time,46918,Current,Mixed-use,Residential Real estate,49895587,11/5/2016 12:00:00 AM,TX,A2,76123,300,0,648,11.24,0.1124,31918.8,31485.56
456,Source Verified,,April 30 Day,A,On-Time,64721,Current,Mixed-use,Residential Real estate,51859065,1/2/2017 12:00:00 AM,TX,A2,77573,300,0,657,7.49,0.0749,31540.85,31468.6
456,Source Verified,,April 30 Day,A,On-Time,50987,Current,Mixed-use,Residential Real estate,50759990,11/22/2016 12:00:00 AM,TX,A2,77068,300,0,673,7.99,0.0799,21001.01,20456.41
456,Source Verified,,April 30 Day,A,On-Time,56465,Current,Mixed-use,Residential Real estate,43966085,10/16/2016 12:00:00 AM,TX,A2,75103,300,0,674,7.99,0.0799,46512.39,45233.29
456,Source Verified,,April 30 Day,A,On-Time,52993,Current,Mixed-use,Residential Real estate,51945439,1/16/2017 12:00:00 AM,TX,A2,78681,300,0,694,8.24,0.0824,50433.06,49797.5
456,Source Verified,,April 30 Day,A,On-Time,60571,Current,Mixed-use,Residential Real estate,50439429,11/12/2016 12:00:00 AM,TX,A2,76636,300,0,695,7.74,0.0774,30971.75,30799.69
456,Source Verified,,April 30 Day,A,On-Time,50255,Current,Mixed-use,Residential Real estate,8083698,10/1/2016 12:00:00 AM,TX,A2,75071,300,0,709,8.99,0.0899,24129.25,23788.29
456,Source Verified,,April 30 Day,A,On-Time,54088,Current,Mixed-use,Residential Real estate,7651560,9/29/2016 12:00:00 AM,TX,A2,75034,300,0,711,7.99,0.0799,77785.8,76808.63
456,Source Verified,,April 30 Day,A,On-Time,59042,Current,Mixed-use,Residential Real estate,51823003,12/31/2016 12:00:00 AM,TX,A2,77494,300,0,719,5.49,0.0549,51493.44,51005.92
456,Source Verified,,April 30 Day,A,On-Time,57711,Current,Mixed-use,Residential Real estate,51994268,1/28/2017 12:00:00 AM,TX,A2,79928,300,0,722,8.49,0.0849,23186.65,23025.74
456,Source Verified,,April 30 Day,A,On-Time,48475,Current,Mixed-use,Residential Real estate,49706123,10/31/2016 12:00:00 AM,TX,A2,76065,300,0,728,5.99,0.0599,26764.75,26122.17
456,Source Verified,,April 30 Day,A,On-Time,47204,Current,Mixed-use,Residential Real estate,1061541,9/28/2016 12:00:00 AM,TX,A2,75025,300,0,758,8.74,0.0874,59337,58340.8
456,Source Verified,,April 30 Day,A,On-Time,60646,Current,Mixed-use,Residential Real estate,16460424,10/5/2016 12:00:00 AM,TX,A2,75082,300,0,764,5.74,0.0574,37251.75,36969.35
456,Source Verified,,April 30 Day,A,On-Time,46065,Current,Mixed-use,Residential Real estate,51239843,11/28/2016 12:00:00 AM,TX,A2,77429,300,0,766,8.75,0.0875,76805.75,75356.19
456,Source Verified,,April 30 Day,A,On-Time,47382,Current,Mixed-use,Residential Real estate,49675424,10/30/2016 12:00:00 AM,TX,A2,76063,300,0,775,8.74,0.0874,33754.8,30489.39
456,Source Verified,,April 30 Day,A,On-Time,55710,Current,Mixed-use,Residential Real estate,50832829,11/23/2016 12:00:00 AM,TX,A2,77377,300,0,783,7.49,0.0749,32156.15,31683.28
456,Source Verified,,April 30 Day,A,On-Time,62925,Current,Mixed-use,Residential Real estate,51946431,1/25/2017 12:00:00 AM,TX,A2,78681,300,0,809,5.99,0.0599,60518.85,59923.07
456,Source Verified,,April 30 Day,A,On-Time,55731,Current,Mixed-use,Residential Real estate,52105023,1/31/2017 12:00:00 AM,UT,A2,84041,300,0,643,7.99,0.0799,65868.75,65300.66
456,Source Verified,,April 30 Day,A,On-Time,54807,Current,Mixed-use,Residential Real estate,52105111,2/5/2017 12:00:00 AM,UT,A2,84116,300,0,797,7.74,0.0774,11313.75,11168.48
456,Source Verified,,April 30 Day,A,On-Time,58883,Current,Mixed-use,Residential Real estate,52185389,2/23/2017 12:00:00 AM,VA,A2,23072,120,0,658,11.74,0.1174,19800,19262.67
456,Source Verified,,April 30 Day,A,On-Time,44000,Current,Mixed-use,Residential Real estate,52174930,2/16/2017 12:00:00 AM,VA,A2,22405,192,0,632,14.24,0.1424,34698.63,33568.55
456,Source Verified,,April 30 Day,A,On-Time,50977,Current,Mixed-use,Residential Real estate,52265683,3/30/2017 12:00:00 AM,VA,A2,23703,300,0,674,14.61,0.1461,16962.88,16877.54
456,Source Verified,,April 30 Day,A,On-Time,51779,Current,Mixed-use,Residential Real estate,52195338,3/2/2017 12:00:00 AM,VA,A2,23323,300,0,723,7.99,0.0799,33195.32,32722.18
456,Source Verified,,April 30 Day,A,On-Time,61638,Current,Mixed-use,Residential Real estate,52275431,3/31/2017 12:00:00 AM,VA,A2,24012,300,0,737,8.24,0.0824,37738.65,37698.45
456,Source Verified,,April 30 Day,A,On-Time,53701,Current,Mixed-use,Residential Real estate,52225035,3/8/2017 12:00:00 AM,VA,A2,23453,300,0,768,7.49,0.0749,18505.57,17613.12
456,Source Verified,,April 30 Day,A,On-Time,55470,Current,Mixed-use,Residential Real estate,52265620,3/10/2017 12:00:00 AM,VA,A2,23693,300,0,783,9.99,0.0999,30188.99,29921.93
456,Source Verified,,April 30 Day,A,On-Time,45679,Current,Mixed-use,Residential Real estate,52285095,4/4/2017 12:00:00 AM,WI,A2,53216,120,0,667,12.74,0.1274,13097.25,11956.58
456,Source Verified,,April 30 Day,A,On-Time,58641,Current,Mixed-use,Residential Real estate,52324933,5/1/2017 12:00:00 AM,WI,A2,53227,300,0,594,12.74,0.1274,43932.75,43806.5
456,Source Verified,,April 30 Day,A,On-Time,45370,Current,Mixed-use,Residential Real estate,52325263,5/2/2017 12:00:00 AM,WI,A2,54302,300,0,709,10.24,0.1024,75778.25,74544.22
456,Source Verified,,April 30 Day,A,On-Time,56650,Current,Mixed-use,Residential Real estate,52326070,5/8/2017 12:00:00 AM,WI,A2,54956,300,0,726,11.74,0.1174,22451.75,22343.59
456,Source Verified,,April 30 Day,A,On-Time,52056,Current,Mixed-use,Residential Real estate,52376361,5/14/2017 12:00:00 AM,WY,A2,82801,120,0,704,10.49,0.1049,11464.75,10718.98
